export_id,gender,age,edu,smoke,drink
63396,male,31.0,master's degree,never smokes,drinks occasionally (less than once a week)
63397,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63398,female,22.0,master's degree,never smokes,never drinks
63399,female,21.0,bachelor's degree,never smokes,never drinks
63400,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63401,female,19.0,bachelor's degree,never smokes,never drinks
63402,female,23.0,master's degree,never smokes,never drinks
63403,male,22.0,master's degree,never smokes,drinks occasionally (less than once a week)
63404,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63405,female,25.0,master's degree,never smokes,drinks occasionally (less than once a week)
63406,male,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63407,male,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63408,female,25.0,master's degree,never smokes,never drinks
63409,female,22.0,bachelor's degree,never smokes,never drinks
63410,female,22.0,bachelor's degree,never smokes,never drinks
63411,male,23.0,bachelor's degree,never smokes,never drinks
63412,female,19.0,bachelor's degree,never smokes,never drinks
63413,female,24.0,master's degree,never smokes,drinks occasionally (less than once a week)
63414,male,22.0,bachelor's degree,never smokes,never drinks
63415,female,23.0,master's degree,never smokes,drinks occasionally (less than once a week)
63416,male,20.0,bachelor's degree,never smokes,never drinks
63417,male,18.0,bachelor's degree,never smokes,never drinks
63418,female,19.0,bachelor's degree,never smokes,never drinks
63419,female,20.0,bachelor's degree,never smokes,never drinks
63420,female,19.0,doctorate degree,never smokes,never drinks
63421,female,21.0,bachelor's degree,never smokes,never drinks
63422,female,23.0,bachelor's degree,never smokes,never drinks
63423,female,18.0,bachelor's degree,never smokes,never drinks
63424,female,23.0,bachelor's degree,never smokes,never drinks
63425,male,19.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
63427,female,18.0,bachelor's degree,never smokes,never drinks
63521,male,20.0,bachelor's degree,never smokes,never drinks
63542,male,22.0,bachelor's degree,never smokes,never drinks
63580,female,19.0,bachelor's degree,never smokes,never drinks
63466,female,18.0,bachelor's degree,never smokes,never drinks
63426,female,18.0,bachelor's degree,never smokes,never drinks
63428,male,21.0,master's degree,never smokes,never drinks
63429,female,19.0,bachelor's degree,never smokes,never drinks
63430,female,18.0,bachelor's degree,never smokes,never drinks
63431,female,21.0,bachelor's degree,never smokes,never drinks
63432,female,23.0,master's degree,never smokes,never drinks
63433,female,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63434,female,19.0,bachelor's degree,never smokes,never drinks
63435,female,19.0,bachelor's degree,never smokes,never drinks
63436,female,19.0,bachelor's degree,never smokes,never drinks
63437,female,20.0,bachelor's degree,never smokes,never drinks
63438,female,20.0,bachelor's degree,never smokes,never drinks
63439,female,18.0,bachelor's degree,never smokes,never drinks
63440,female,20.0,bachelor's degree,never smokes,never drinks
63441,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63442,male,18.0,bachelor's degree,never smokes,never drinks
63443,female,20.0,bachelor's degree,never smokes,current regular drinker (more than once a week)
63444,female,22.0,bachelor's degree,never smokes,never drinks
63445,female,18.0,bachelor's degree,never smokes,never drinks
63446,female,19.0,bachelor's degree,never smokes,never drinks
63447,male,24.0,master's degree,never smokes,"drank in the past (more than once a week), but not in the past year"
63448,female,19.0,bachelor's degree,never smokes,never drinks
63449,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63450,female,18.0,bachelor's degree,never smokes,never drinks
63451,female,18.0,bachelor's degree,never smokes,never drinks
63452,male,18.0,bachelor's degree,never smokes,never drinks
63453,female,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63454,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63455,female,23.0,master's degree,never smokes,never drinks
63456,male,22.0,bachelor's degree,never smokes,never drinks
63457,female,23.0,bachelor's degree,never smokes,never drinks
63458,male,23.0,master's degree,never smokes,drinks occasionally (less than once a week)
63459,male,23.0,bachelor's degree,never smokes,never drinks
63460,male,19.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),current regular drinker (more than once a week)
63461,female,19.0,bachelor's degree,never smokes,never drinks
63462,female,19.0,bachelor's degree,never smokes,never drinks
63463,female,21.0,bachelor's degree,never smokes,never drinks
63464,female,18.0,bachelor's degree,never smokes,never drinks
63465,male,22.0,bachelor's degree,never smokes,never drinks
63467,female,18.0,bachelor's degree,never smokes,never drinks
63468,female,19.0,bachelor's degree,never smokes,never drinks
63469,female,24.0,master's degree,never smokes,never drinks
63470,female,20.0,bachelor's degree,never smokes,never drinks
63471,male,19.0,bachelor's degree,never smokes,never drinks
63472,female,18.0,bachelor's degree,never smokes,never drinks
63473,female,20.0,bachelor's degree,never smokes,never drinks
63474,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63475,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63476,male,24.0,doctorate degree,never smokes,never drinks
63477,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63478,female,20.0,bachelor's degree,never smokes,never drinks
63479,female,19.0,bachelor's degree,never smokes,never drinks
63480,female,18.0,bachelor's degree,never smokes,never drinks
63481,male,21.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
63482,female,27.0,master's degree,never smokes,never drinks
63483,male,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63484,female,19.0,bachelor's degree,never smokes,never drinks
63485,male,26.0,master's degree,never smokes,never drinks
63486,female,20.0,bachelor's degree,never smokes,never drinks
63487,female,20.0,bachelor's degree,never smokes,never drinks
63488,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63489,female,23.0,bachelor's degree,never smokes,never drinks
63490,male,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63491,male,19.0,bachelor's degree,never smokes,never drinks
63492,male,20.0,bachelor's degree,never smokes,never drinks
63493,female,25.0,master's degree,never smokes,never drinks
63494,female,19.0,bachelor's degree,never smokes,never drinks
63495,female,18.0,bachelor's degree,never smokes,never drinks
63496,female,22.0,bachelor's degree,never smokes,never drinks
63497,female,22.0,bachelor's degree,never smokes,never drinks
63498,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63499,female,23.0,bachelor's degree,never smokes,never drinks
63500,female,21.0,bachelor's degree,never smokes,never drinks
63501,female,20.0,bachelor's degree,never smokes,never drinks
63502,male,19.0,bachelor's degree,never smokes,never drinks
63503,female,19.0,bachelor's degree,never smokes,never drinks
63504,female,21.0,bachelor's degree,never smokes,never drinks
63505,female,24.0,master's degree,never smokes,never drinks
63506,female,21.0,bachelor's degree,never smokes,never drinks
63507,female,23.0,master's degree,never smokes,never drinks
63508,female,20.0,bachelor's degree,never smokes,never drinks
63509,female,19.0,bachelor's degree,never smokes,never drinks
63510,female,19.0,bachelor's degree,never smokes,never drinks
63511,male,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63512,male,20.0,bachelor's degree,never smokes,never drinks
63513,female,19.0,bachelor's degree,never smokes,never drinks
63514,female,21.0,bachelor's degree,never smokes,never drinks
63515,female,18.0,bachelor's degree,never smokes,never drinks
63516,female,20.0,bachelor's degree,never smokes,never drinks
63517,female,22.0,bachelor's degree,never smokes,never drinks
63518,male,18.0,bachelor's degree,never smokes,never drinks
63519,male,23.0,master's degree,never smokes,drinks occasionally (less than once a week)
63520,female,21.0,bachelor's degree,never smokes,never drinks
63522,female,19.0,bachelor's degree,never smokes,never drinks
63523,female,21.0,bachelor's degree,never smokes,never drinks
63524,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63525,female,20.0,bachelor's degree,never smokes,never drinks
63526,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63527,female,19.0,bachelor's degree,never smokes,never drinks
63528,female,19.0,bachelor's degree,never smokes,never drinks
63529,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63530,male,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63531,male,18.0,bachelor's degree,never smokes,never drinks
63532,male,18.0,bachelor's degree,never smokes,never drinks
63533,male,20.0,bachelor's degree,never smokes,never drinks
63534,female,23.0,master's degree,never smokes,never drinks
63535,male,19.0,bachelor's degree,never smokes,never drinks
63536,male,21.0,bachelor's degree,never smokes,never drinks
63537,female,19.0,bachelor's degree,never smokes,never drinks
63538,male,24.0,master's degree,never smokes,never drinks
63539,male,18.0,bachelor's degree,never smokes,never drinks
63540,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63541,female,19.0,bachelor's degree,never smokes,never drinks
63543,female,20.0,bachelor's degree,never smokes,never drinks
63544,female,18.0,bachelor's degree,never smokes,never drinks
63545,male,17.0,bachelor's degree,never smokes,never drinks
63546,female,22.0,bachelor's degree,never smokes,never drinks
63547,male,20.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
63548,female,23.0,bachelor's degree,never smokes,never drinks
63549,female,18.0,bachelor's degree,never smokes,never drinks
63550,female,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63551,female,22.0,bachelor's degree,never smokes,never drinks
63552,female,19.0,bachelor's degree,never smokes,never drinks
63553,male,20.0,bachelor's degree,never smokes,never drinks
63554,female,19.0,bachelor's degree,never smokes,never drinks
63555,male,26.0,master's degree,never smokes,never drinks
63556,female,21.0,bachelor's degree,never smokes,never drinks
63557,male,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63558,female,19.0,bachelor's degree,never smokes,never drinks
63559,male,20.0,bachelor's degree,never smokes,never drinks
63560,female,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63561,female,21.0,bachelor's degree,never smokes,never drinks
63562,male,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
63563,male,21.0,bachelor's degree,never smokes,never drinks
63564,female,20.0,bachelor's degree,never smokes,never drinks
63565,male,18.0,bachelor's degree,never smokes,never drinks
